Date,Portfolio,SPY
2018-01-24,449838.3316691687,146497.00246855506
2018-01-25,453614.4316049699,146555.7775949216
2018-01-26,456840.450417994,148254.37874691407
2018-01-29,474348.0393362212,147272.83413659316
2018-01-30,473515.14746348246,145762.31338897353
2018-01-31,478219.839298676,145832.84354061336
2018-02-01,479663.54576262593,145668.2731867871
2018-02-02,470599.5498903472,142500.29387563156
2018-02-05,450908.3209627137,136540.4960620663
2018-02-06,456720.75969664165,139226.5193370163
2018-02-07,456978.95007861964,138474.19771952482
2018-02-08,438774.42694097024,133278.4765487243
2018-02-09,436697.1101161511,135282.7083578227
2018-02-12,442652.52833488304,137269.30762901116
2018-02-13,446720.28827462625,137610.20336193696
2018-02-14,450338.3901077475,139467.49735511903
2018-02-15,459751.8388138136,141248.38368402462
2018-02-16,459203.8658016182,141289.52627248122
2018-02-20,458724.7439600069,140402.02186434672
2018-02-21,455554.21145545744,139702.59786058514
2018-02-22,455069.49539989495,139884.80075232137
2018-02-23,463304.06383755716,142112.37804161254
2018-02-26,468121.3615265478,143763.9590925118
2018-02-27,463927.9064693194,141971.3177383329
2018-02-28,468670.03649654513,140531.3271423531
2018-03-01,465584.27769133524,138485.95274479818
2018-03-02,469773.4401950998,139203.00928646975
2018-03-05,473936.2419716451,140813.4477489124
2018-03-06,476799.4447641118,141166.09850711157
2018-03-07,478253.52204184193,141119.07840601835
2018-03-08,479935.8169696424,141800.86987187
2018-03-09,489193.4614599411,144269.42517926396
2018-03-12,490846.1623312957,144087.22228752775
2018-03-13,486068.7715365637,143152.69777830003
2018-03-14,483457.25686748006,142418.00869871854
2018-03-15,482551.51317681913,142265.1933701656
2018-03-16,487969.23754330364,142423.8862113552
2018-03-19,481646.83635870065,140496.06206653325
2018-03-20,487771.24560822174,140731.16257199936
2018-03-21,485937.5298022531,140460.79699071334
2018-03-22,466601.2851724848,136951.921946632
2018-03-23,458288.52575858845,134030.79816621589
2018-03-26,475262.95310145186,137698.36605148684
2018-03-27,461384.8086281973,135359.1160220993
2018-03-28,459879.73537144664,134959.44516280692
2018-03-29,468634.15100074094,136681.556365346
2018-04-02,458912.35493566137,133731.04502174663
2018-04-03,467203.00463709084,135447.27871164907
2018-04-04,472967.77604644117,136893.1468202655
2018-04-05,474783.39481163095,137974.60914540951
2018-04-06,464272.66463303886,134900.67003644045
2018-04-09,466946.91738153197,135564.82896438215
2018-04-10,477298.39270862617,137721.87610203348
2018-04-11,478084.3141598337,136998.94204772526
2018-04-12,483928.15343944106,138127.42447396248
2018-04-13,482692.6752271414,137721.87610203348
2018-04-16,483650.8851000408,138850.35852827074
2018-04-17,501127.7211275094,140337.36922534372
2018-04-18,497784.23292009084,140443.16445280344
2018-04-19,492534.4119691403,139661.45527212872
2018-04-20,486298.3593526088,138480.07523216165
2018-04-23,483431.60411284724,138456.56518161503
2018-04-24,474407.7458046284,136593.3936757963
2018-04-25,474806.5062272345,136934.2894087221
2018-04-26,485021.3735000525,138321.38239097205
2018-04-27,484262.7095328437,138450.68766897838
2018-04-30,483841.01409567654,137386.85788174433
2018-05-01,485231.96175975597,137633.71341248372
2018-05-02,482049.53859613225,136710.9439285293
2018-05-03,481767.4732224637,136405.3132714234
2018-05-04,490027.5217034059,138174.4445750557
2018-05-07,494363.9994931299,138638.76807335124
2018-05-08,495483.2077495568,138638.76807335124
2018-05-09,501978.19958201173,139978.8409545079
2018-05-10,506770.8153588865,141289.52627248134
2018-05-11,508077.3898888289,141718.58469495695
2018-05-14,505793.5282341227,141789.11484659679
2018-05-15,505011.3289935212,140813.4477489125
2018-05-16,505818.1897148303,141401.19901257774
2018-05-17,504005.63756039523,141283.64875984468
2018-05-18,501143.6661703633,140930.99800164555
2018-05-21,505924.02247290354,141988.95027624295
2018-05-22,511579.1912117681,141595.15692958725
2018-05-23,515103.2367995024,141983.0727636063
2018-05-24,519213.9459643852,141695.07464441034
2018-05-25,519909.8561079575,141354.1789114845
2018-05-29,513789.1132219108,139731.9854237685
2018-05-30,518102.0539965375,141595.15692958725
2018-05-31,516197.62859845365,140731.16257199936
2018-06-01,521682.6491335608,142112.3780416126
2018-06-04,526674.725837435,142782.41448219094
2018-06-05,528158.8715602718,142888.2097096507
2018-06-06,533298.114592241,144081.34477489104
2018-06-07,528600.3350433267,144069.58974961773
2018-06-08,532884.8851686127,144492.77065945673
2018-06-11,533873.6971946394,144686.72857646624
2018-06-12,536161.2729163296,144874.80898083912
2018-06-13,534919.7188734098,144410.48548254356
2018-06-14,537832.6987406039,144774.891266016
2018-06-15,541051.1540174275,144592.68837427977
2018-06-18,538771.3220215726,144292.9352298105
2018-06-19,542223.8821195988,143740.4490419652
2018-06-20,543942.469121588,143987.3045727046
2018-06-21,542912.3736839001,143082.16762666017
2018-06-22,543021.4969976733,143346.6556953095
2018-06-25,536182.0873264363,141395.321499941
2018-06-26,538836.522444941,141706.82966968356
2018-06-27,533971.8313985631,140531.3271423531
2018-06-28,536459.0701025798,141336.54637357447
2018-06-29,536512.5686354704,141542.2593158573
2018-07-02,539392.9631850311,141842.01246032657
2018-07-03,535322.7120320535,141342.42388621112
2018-07-05,540281.5061016553,142494.41636299493
2018-07-06,544801.42957978,143699.30645350865
2018-07-09,548944.4613231182,144992.3592335721
2018-07-10,563496.0640726784,145515.45785823412
2018-07-11,569038.9555602421,144451.62807100007
2018-07-12,580730.3481421648,145762.31338897347
2018-07-13,582119.1247649699,145873.98612906985
2018-07-16,580482.1591871751,145744.68085106352
2018-07-17,583693.8346965979,146332.43211472876
2018-07-18,586272.0470387595,146643.9402844713
2018-07-19,582492.1090747822,146091.454096626
2018-07-20,581093.5310682378,145921.0062301631
2018-07-23,582204.854309809,146191.3718114491
2018-07-24,581554.338188792,146931.9384036673
2018-07-25,584964.3225322897,148183.8485952742
2018-07-26,601913.4335630793,147831.19783707507
2018-07-27,597204.5513697203,146832.0206888442
2018-07-30,590506.3154220241,146062.0665334428
2018-07-31,593554.7254244263,146785.000587751
2018-08-01,591472.2335336221,146538.14505701163
2018-08-02,597460.0623449665,147337.48677559634
2018-08-03,601751.7223640393,147966.38062771808
2018-08-06,601971.1916670791,148507.11179029007
2018-08-07,605218.6948144967,149000.82285176887
2018-08-08,603991.9922338228,148936.17021276572
2018-08-09,598831.2666693421,148736.33478311953
2018-08-10,595882.4202678241,147737.15763488866
2018-08-13,592504.1539652321,147184.67144704334
2018-08-14,595841.7177889376,148125.07346890768
2018-08-15,594569.6820864492,147020.1010932171
2018-08-16,599942.4799531895,148207.35864582082
2018-08-17,603781.8408261089,148730.45727048288
2018-08-20,607499.9450418623,149047.8429528621
2018-08-21,608142.0467082819,149394.61619842457
2018-08-22,610567.6057696225,149306.45350887478
2018-08-23,611860.69769114,149112.49559186527
2018-08-24,615387.7112405233,150005.8775126364
2018-08-27,617711.5387877069,151193.13506524012
2018-08-28,616551.4283000599,151263.66521687995
2018-08-29,619368.114666162,152080.6394733746
2018-08-30,619610.8534033651,151463.5006465261
2018-08-31,619609.6475927698,151469.37815916276
2018-09-04,617004.613583701,151204.89009051342
2018-09-05,617697.1971392405,150799.34171858442
2018-09-06,619208.714991862,150346.77324556222
2018-09-07,618173.0670255233,150052.8976137296
2018-09-10,630653.4389091348,150317.38568237895
2018-09-11,634114.4629356118,150811.09674385772
2018-09-12,643526.539299327,150846.36181967767
2018-09-13,643370.0022727399,151739.74374044882
2018-09-14,643271.2069234508,151763.25379099537
2018-09-17,642851.8969058302,150963.91207241072
2018-09-18,644929.2543480764,151780.88632890533
2018-09-19,644164.270388552,151945.45668273157
2018-09-20,651619.9035870801,153173.8568237919
2018-09-21,652906.3264911755,153038.67403314888
2018-09-24,651511.830889771,152527.33043376016
2018-09-25,650289.7881524449,152386.27013048047
2018-09-26,649068.8849318406,151927.8241448216
2018-09-27,650548.5792701835,152356.88256729723
2018-09-28,651145.0477869405,152368.63759257054
2018-10-01,655281.1841771546,152897.61372986922
2018-10-02,656901.1992491898,152809.45104031946
2018-10-03,653242.9832285953,152897.61372986922
2018-10-04,648701.5937844291,151698.6011519922
2018-10-05,643796.0279306744,150852.2393323143
2018-10-08,643582.8498867317,150852.2393323143
2018-10-09,638118.7659703122,150628.8938521215
2018-10-10,620290.7184029181,145862.2311037966
2018-10-11,611646.5472376994,142647.23169154784
2018-10-12,619362.9590209571,144627.95345009962
2018-10-15,617244.3137684484,143816.8567062416
2018-10-16,628483.8994252438,146961.32596685053
2018-10-17,631179.3672193979,146990.7135300338
2018-10-18,624285.6942780933,144863.05395556573
2018-10-19,623017.5943783985,144786.64629128925
2018-10-22,627996.8003179826,144134.24238862086
2018-10-23,629855.8580062739,143405.43082167598
2018-10-24,609396.3026723115,139056.07147055338
2018-10-25,594159.3402175836,141554.01434113056
2018-10-26,571784.1037708218,139061.94898319006
2018-10-29,566672.9940727064,138291.99482778864
2018-10-30,575204.9673229489,140343.24673798025
2018-10-31,585210.8345535147,141842.01246032657
2018-11-01,602630.908154781,143352.53320794617
2018-11-02,601940.2434385964,142500.29387563159
2018-11-05,608237.9890924161,143287.88056894296
2018-11-06,610718.4815703153,144193.0175149874
2018-11-07,624196.0941592529,147284.58916186643
2018-11-08,623078.7802795862,147014.22358058044
2018-11-09,623923.9757663998,145580.1104972373
2018-11-12,619343.313958005,142858.82214646737
2018-11-13,620214.431266267,142588.45656518138
2018-11-14,616867.5785760579,141618.66698013377
2018-11-15,618300.6632288808,143093.92265193345
2018-11-16,621125.937200032,143464.20594804254
2018-11-19,615553.0509638101,141036.7932291052
2018-11-20,605148.1423764345,138427.17761843165
2018-11-21,602742.028116212,138903.25614200046
2018-11-23,603537.3941207725,137974.6091454094
2018-11-26,615446.7770831421,140202.18643470056
2018-11-27,625362.4735446179,140672.38744563272
2018-11-28,641293.301936733,143910.89690842805
2018-11-29,646527.3030641208,143599.3887386855
2018-11-30,651625.0491273901,144475.13812154665
2018-12-03,654533.4401290596,146385.3297284586
2018-12-04,636603.6780847814,141642.17703068032
2018-12-06,633619.137536507,141424.70906312417
2018-12-07,619654.6062229031,138139.17949923562
2018-12-10,622756.9584165133,138403.66756788496
2018-12-11,624095.2528444271,138433.05513106825
2018-12-12,628898.4572241311,139132.47913482983
2018-12-13,619262.5338759066,139085.4590337366
2018-12-14,613834.359493491,136516.98601151962
2018-12-17,603059.4892440779,133836.84024920623
2018-12-18,607488.7062456774,133689.90243328994
2018-12-19,593820.8772572267,131691.5481368282
2018-12-20,586605.0307720769,129546.25602445015
2018-12-21,564029.5997595136,126889.62031268339
2018-12-24,554417.6271295574,123539.43810979166
2018-12-26,585459.9434649089,129781.35652991624
2018-12-27,588615.1674607568,130774.65616551047
2018-12-28,589328.204387159,130604.20829904758
2018-12-31,596469.6618909811,131750.32326319473
2019-01-02,594934.6775490524,131885.50605383771
2019-01-03,578223.7433881306,128741.0367932288
2019-01-04,593943.5599480799,133055.1310685315
2019-01-07,601432.5075948881,134101.3283178556
2019-01-08,609079.9262801384,135359.11602209916
2019-01-09,615755.7897926233,135993.88738685756
2019-01-10,618662.242446122,136475.84342306302
2019-01-11,630022.6430916484,136528.7410367929
2019-01-14,631904.7999468485,135694.1342423883
2019-01-15,631658.8646661692,137251.67509110115
2019-01-16,623986.4978259521,137580.81579875364
2019-01-17,628829.1556228641,138627.01304807773
2019-01-18,639074.5281613341,140472.55201598653
2019-01-22,627497.1809231238,138574.11543434788
2019-01-23,628142.3938061899,138862.1135535438
2019-01-24,633683.1517287547,138938.5212178203
2019-01-25,649948.3369755837,140114.0237451507
2019-01-28,641513.1735779278,139044.31644528004
2019-01-29,639643.1264188398,138862.1135535438
2019-01-30,647816.5520020291,141060.30327965174
2019-01-31,650982.6325484671,142300.45844598536
2019-02-01,655527.4117611403,142365.11108498852
2019-02-04,666916.5035392802,143370.16574585604
2019-02-05,670826.8992215181,143969.67203479455
2019-02-06,668154.39410097,143781.59163042167
2019-02-07,659691.4483329197,142412.13118608174
2019-02-08,661800.498379718,142582.57905254464
2019-02-11,663838.1841375907,142664.86422945777
2019-02-12,671993.5335340544,144498.64817209324
2019-02-13,673708.9677708668,144968.84918302542
2019-02-14,673953.3984182936,144645.58598800955
2019-02-15,678991.6337202435,146220.75937463233
2019-02-19,680959.6798696687,146473.4924180084
2019-02-20,680129.6319282078,146767.36804984097
2019-02-21,680456.6215176278,146250.14693781556
2019-02-22,688618.0811645754,147155.28388386
2019-02-25,690174.89429816,147355.11931350618
2019-02-26,688810.3048471828,147249.32408604643
2019-02-27,719406.7235521731,147184.67144704325
2019-02-28,724012.347290991,146914.30586575725
2019-03-01,727704.1311733816,147831.197837075
2019-03-04,728894.4345009144,147290.466674503
2019-03-05,731446.2903046649,147090.6312448568
2019-03-06,726904.7964171838,146203.12683672234
2019-03-07,718663.293193032,144974.72669566202
2019-03-08,715633.2730123372,144686.72857646606
2019-03-11,734706.0848976709,146785.0005877509
2019-03-12,736776.1864261819,147337.48677559622
2019-03-13,750460.6997964913,148313.15387328048
2019-03-14,744979.1880003359,148219.11367109403
2019-03-15,752145.3865842025,148947.9252380389
2019-03-18,757907.1842481168,149488.65640061093
2019-03-19,755274.6823617403,149529.7989890675
2019-03-20,762144.8053088038,149077.23051604527
2019-03-21,775328.8661034814,150758.1991301278
2019-03-22,766419.8724142457,147860.58540025825
2019-03-25,763718.9480132472,147748.91266016188
2019-03-26,771210.9257803371,148848.00752321584
2019-03-27,767532.2310093396,148072.17585517775
2019-03-28,774698.4545289875,148630.5395556597
2019-03-29,778775.8606067983,149570.94157752403
2019-04-01,787578.739507374,151345.95039379303
2019-04-02,786315.3346630987,151416.48054543283
2019-04-03,785357.1447820143,151657.4585635356
2019-04-04,783129.7148833224,152057.12942282791
2019-04-05,788017.7336815723,152791.81850240944
2019-04-08,791271.5653314721,152909.36875514252
2019-04-09,786583.358703237,152127.65957446775
2019-04-10,788952.3173790667,152644.88068649312
2019-04-11,789675.8780474858,152603.73809803659
2019-04-12,795314.0432252247,153638.18032208734
2019-04-15,796431.7628740927,153538.26260726427
2019-04-16,798239.1513327644,153638.18032208737
2019-04-17,804331.6707258349,153262.01951334163
2019-04-18,812172.4686568562,153561.77265781086
2019-04-22,809258.5986472124,153696.95544845387
2019-04-23,818999.9483938426,155078.17091806716
2019-04-24,819165.5785851897,154731.39767250465
2019-04-25,816372.7739134867,154637.35747031824
2019-04-26,818165.9922767306,155354.4140119898
2019-04-29,817332.9977304165,155601.2695427292
2019-04-30,818323.3997167674,155677.67720700568
2019-05-01,823356.2038982951,154508.05219231188
2019-05-02,822500.7022671269,154178.91148465936
2019-05-03,828970.9222628764,155683.55471964233
2019-05-06,824263.9705203263,155042.90584224724
2019-05-07,810732.5526694582,152456.80028212027
2019-05-08,810746.6655536559,152245.2098272008
2019-05-09,807210.6624734468,151780.8863289053
2019-05-10,815000.9982108163,152544.9629716701
2019-05-13,794876.4031931246,148712.8247325729
2019-05-14,801141.621655349,150058.77512636624
2019-05-15,808414.616757704,150934.5245092274
2019-05-16,828801.8598231943,152333.37251675062
2019-05-17,820957.2960151968,151345.95039379303
2019-05-20,817651.0331182991,150346.7732455622
2019-05-21,819714.4535679886,151704.47866462884
2019-05-22,819055.7736795752,151240.1551663333
2019-05-23,815281.8459068352,149388.7386857879
2019-05-24,818888.1603825535,149729.63441871371
2019-05-28,811440.130593226,148336.66392382717
2019-05-29,801817.6431423036,147343.36428823296
2019-05-30,805172.4301404548,147743.03514752528
2019-05-31,793301.2822124125,145750.5583637002
2019-06-03,789197.9730039262,145380.27506759114
2019-06-04,800134.0224346773,148536.49935347334
2019-06-05,812792.5138606325,149823.67462090013
2019-06-06,822866.6094705961,150799.3417185844
2019-06-07,831603.1948036164,152309.86246620398
2019-06-10,832713.7514098544,153003.40895732894
2019-06-11,834231.7007039759,152968.14388150902
2019-06-12,834867.5214801484,152697.77830022303
2019-06-13,837738.6065302403,153326.67215234478
2019-06-14,834963.8406344306,153162.1017985185
2019-06-17,835728.0847776558,153214.99941224838
2019-06-18,841868.2715399936,154819.56036205444
2019-06-19,847753.0143908641,155172.21112025357
2019-06-20,854165.3900496068,156653.34430468988
2019-06-21,849481.4824160526,156424.12131186048
2019-06-24,849537.9777339984,156230.16339485097
2019-06-25,844542.4964375499,154702.0101093214
2019-06-26,840076.436059033,154549.19478076842
2019-06-27,841483.02045475,155095.8034559771
2019-06-28,840745.4254215156,155895.14517456177
2019-07-01,847418.3705442317,157305.7482073583
2019-07-02,850512.6186876517,157717.17409192395
2019-07-03,858081.1178695745,158980.8393088042
2019-07-05,853246.1739171441,158798.63641706796
2019-07-08,852935.620436042,157922.8870342068
2019-07-09,851541.994245276,158122.72246385296
2019-07-10,860050.0095885149,158875.04408134444
2019-07-11,863951.5214599958,159251.20489009016
2019-07-12,867226.2123798949,159962.3839191251
2019-07-15,869027.4666730866,160015.28153285495
2019-07-16,866191.2318079423,159498.06042082954
2019-07-17,858855.388717605,158416.59809568553
2019-07-18,864674.7404652552,158992.59433407747
2019-07-19,856030.8480208494,158110.96743857965
2019-07-22,859546.7274782098,158498.8832725987
2019-07-23,873574.0615602878,159633.24321147255
2019-07-24,870340.5591812967,160385.564828964
2019-07-25,865598.7220823598,159615.6106735626
2019-07-26,872914.853746112,160685.31797343327
2019-07-29,874880.6347610551,160391.44234160066
2019-07-30,874543.8709815675,159997.64899494496
2019-07-31,860918.1482379151,158252.02774185926
2019-08-01,859547.9164979595,156870.812272246
2019-08-02,855815.4451036236,155689.43223227892
2019-08-05,829406.8315987752,151010.9321735038
2019-08-06,843324.358706257,153126.8367226986
2019-08-07,849341.4083443008,153214.99941224838
2019-08-08,862486.1649386055,156224.28588221432
2019-08-09,856281.5204991397,155160.45609498027
2019-08-12,848339.0550144123,153267.89702597825
2019-08-13,861740.7745676739,155654.16715645904
2019-08-14,845021.9640757303,151052.07476196042
2019-08-15,862782.1328702354,151451.74562125275
2019-08-16,874046.4421471868,153685.20042318053
2019-08-19,882231.1300831094,155536.61690372595
2019-08-20,872947.7751305354,154343.48183848558
2019-08-21,878995.0924062248,155601.26954272916
2019-08-22,882323.5690046931,155554.24944163594
2019-08-23,859430.3176433693,151557.54084871247
2019-08-26,874326.2244324901,153232.63195015833
2019-08-27,883820.0871412723,152633.12566121982
2019-08-28,889637.5433280739,153702.83296109052
2019-08-29,900037.84890617,155671.799694369
2019-08-30,902557.6776649485,155601.26954272916
2019-09-03,892889.5964561729,154690.25508404808
2019-09-04,908339.2133908581,156447.6313624071
2019-09-05,921499.2398692471,158457.74068414213
2019-09-06,924325.2414729055,158581.1684495118
2019-09-09,933087.3070901012,158657.5761137883
2019-09-10,939760.0104359763,158622.31103796838
2019-09-11,950117.211719174,159750.7934642056
2019-09-12,953866.2540239368,160303.2796520509
2019-09-13,952272.0716176829,160197.48442459115
2019-09-16,939845.9623194219,159703.77336311238
2019-09-17,948518.4736890225,160103.4442224047
2019-09-18,947785.1488426029,160203.3619372278
2019-09-19,944083.2322969332,160191.60691195453
2019-09-20,935401.4689442466,159433.4077818264
2019-09-23,940140.0069223053,159398.1427060065
2019-09-24,935448.9169420309,158146.2325143996
2019-09-25,945654.8181206553,159080.75702362732
2019-09-26,946832.2351001906,158745.7388033381
2019-09-27,934478.8613182807,157893.49947102356
2019-09-30,944405.0358406521,158628.18855060506
2019-10-01,938241.8882046761,156741.50699423972
2019-10-02,925789.2094688553,153967.3210297399
2019-10-03,940156.4215482392,155230.98624662013
2019-10-04,955033.8887594038,157329.25825790493
2019-10-07,954556.6239898655,156653.3443046899
2019-10-08,934976.8704963585,154220.05407311596
2019-10-09,946530.7808468563,155683.55471964233
2019-10-10,957134.7430142086,156741.50699423972
2019-10-11,968717.4180305671,158363.70048195572
2019-10-14,963435.3745744728,158187.37510285614
2019-10-15,964254.354787179,159750.7934642056
2019-10-16,965774.6162740306,159498.06042082957
2019-10-17,973350.951604992,159968.26143176173
2019-10-18,973114.5808107458,159268.83742800012
2019-10-21,978361.0374068232,160344.42224050744
2019-10-22,977458.9852338762,159821.3236158454
2019-10-23,986354.8669603855,160285.64711414088
2019-10-24,985911.0954574832,160550.13518279025
2019-10-25,993358.5705691839,161208.41659809527
2019-10-28,1000121.9198531138,162113.55354413972
2019-10-29,988520.4012202326,162066.5334430465
2019-10-30,994273.838352745,162566.12201716192
2019-10-31,994154.9264955965,162131.18608204968
2019-11-01,994815.44818463,163635.82931703265
2019-11-04,993140.3067997798,164294.11073233766
2019-11-05,991828.0093961803,164111.9078406015
2019-11-06,994976.0353209318,164147.17291642135
2019-11-07,995922.7619584431,164723.16915481325
2019-11-08,992960.4184053856,165128.71752674226
2019-11-11,994357.158438094,164817.2093569997
2019-11-12,997980.4802834585,165163.98260256217
2019-11-13,999330.8725028546,165216.88021629205
2019-11-14,1005348.0634726451,165457.85823439475
2019-11-15,1007018.0042849364,166650.99329963516
2019-11-18,1007989.4644743371,166774.42106500483
2019-11-19,1003870.4500963927,166727.40096391164
2019-11-20,1004058.0406108184,166110.26213706314
2019-11-21,1001153.6960442207,165839.89655577714
2019-11-22,1007419.6722811713,166210.17985188623
2019-11-25,1016618.5494679041,167497.35511931308
2019-11-26,1014566.2726193911,167879.39344069548
2019-11-27,1020853.1447131323,168625.83754555028
2019-11-29,1017790.2450651978,168002.82120606516
2019-12-02,1006020.6429168389,166574.58563535873
2019-12-03,996238.563146179,165457.85823439478
2019-12-04,1003203.8590435756,166474.6679205356
2019-12-05,1005360.3309381081,166774.42106500483
2019-12-06,1017407.8184055191,168302.57435053439
2019-12-09,1013386.0878349143,167773.59821323567
2019-12-10,1014557.6360545311,167585.51780886282
2019-12-11,1018663.4489683982,168061.59633243165
2019-12-12,1026324.4112484584,169507.46444104804
2019-12-13,1030742.2931649383,169607.38215587114
2019-12-16,1040145.3214200777,170777.00717056493
2019-12-17,1044085.2493044074,170812.27224638482
2019-12-18,1041807.4756120543,170824.02727165812
2019-12-19,1052230.351240076,171523.45127541973
2019-12-20,1057412.73855724,172275.77289291122
2019-12-23,1057820.7841707165,172540.2609615606
2019-12-24,1058412.3462454476,172546.1384741972
2019-12-26,1064963.790713868,173463.03044551495
2019-12-27,1065149.9590125433,173421.88785705838
2019-12-30,1057010.7681450048,172463.85329728408
2019-12-31,1059463.858136052,172881.15669448636
2020-01-02,1074548.0168091098,174503.35018220232
2020-01-03,1064767.2941879355,173180.9098389556
2020-01-06,1071390.1996771318,173839.19125426063
2020-01-07,1068899.2721934603,173351.35770541852
2020-01-08,1075507.7675860708,174274.1271893729
2020-01-09,1085500.4321428172,175455.50722933997
2020-01-10,1087758.4019239454,174950.0411425879
2020-01-13,1104480.0340092548,176154.93123310155
2020-01-14,1096857.2856459478,175884.5656518156
2020-01-15,1103546.273975358,176284.23651110794
2020-01-16,1113113.0617390217,177747.7371576343
2020-01-17,1121877.4649027437,178306.10085811626
2020-01-21,1117428.7408982546,177953.45009991713
2020-01-22,1119337.4752116983,177976.96015046377
2020-01-23,1125085.4294588817,178182.67309274658
2020-01-24,1118905.9428334313,176595.74468085048
2020-01-27,1098230.3353907983,173762.78358998414
2020-01-28,1114986.789030564,175584.81250734633
2020-01-29,1114903.9305108625,175437.87469143
2020-01-30,1117588.1297456508,176007.99341718527
2020-01-31,1109611.9833962624,172816.50405548315
2020-02-03,1123653.0881946252,174097.8018102733
2020-02-04,1150955.702564694,176748.56000940345
2020-02-05,1159839.8048245532,178793.93440695837
2020-02-06,1165016.5989215984,179393.4406958969
2020-02-07,1154843.1217961714,178435.40613612253
2020-02-10,1161263.5282381051,179769.6015046426
2020-02-11,1162202.1926045134,180081.10967438517
2020-02-12,1180959.0639127847,181238.97966380566
2020-02-13,1188649.3912104594,181050.8992594328
2020-02-14,1210414.8768593417,181338.89737862872
2020-02-18,1210173.396565814,180868.69636769657
2020-02-19,1230695.9825686172,181738.56823792105
2020-02-20,1226935.0159032822,180992.12413306625
2020-02-21,1212061.847912281,179123.07511461087
2020-02-24,1163443.9563847266,173186.7873515922
2020-02-25,1126556.972714842,167938.16856706183
2020-02-26,1127680.1594691735,167321.02974021336
2020-02-27,1075821.8058109188,159803.69107793525
2020-02-28,1045651.4640032557,159133.6546373569
2020-03-02,1088575.356942021,166022.0994475132
2020-03-03,1061545.4026490129,161273.06923709824
2020-03-04,1116180.2224157369,168049.8413071582
2020-03-05,1083604.1061787514,162466.20430233868
2020-03-06,1076082.4617656409,159780.18102738864
2020-03-09,995490.123494709,147302.22169977613
2020-03-10,1040333.0796595487,154919.47807687728
2020-03-11,986636.4676007739,147366.87433877925
2020-03-12,887912.4520426042,133272.59903608743
2020-03-13,968156.5090720596,144663.21852591928
2020-03-16,823845.0011124563,128835.07699541506
2020-03-17,885269.6922269805,135788.17444457457
2020-03-18,833529.8827393494,128911.48465969156
2020-03-19,870747.8251695139,129187.72775361422
2020-03-20,844028.4254876563,123621.72328670464
2020-03-23,843065.7599416516,120459.62148818576
2020-03-24,920161.8357582706,131374.16245444881
2020-03-25,933923.8233957643,133343.1291877273
2020-03-26,982405.4228052652,141124.9559186547
2020-03-27,961107.4427083827,136922.53438344842
2020-03-30,990512.601734005,141371.8114493941
2020-03-31,978303.8342647586,139261.78441283596
2020-04-01,951178.4970558961,132996.35594216478
2020-04-02,972322.8895876436,136064.41753849722
2020-04-03,962807.6562281542,134095.45080521874
2020-04-06,1060971.7565201824,143105.6776772065
2020-04-07,1070845.4713562462,143252.6154931228
2020-04-08,1113913.121151091,148060.42082990427
2020-04-09,1105971.6666108198,150311.50816974207
2020-04-13,1122605.1340813986,148942.04772540208
2020-04-14,1160173.7119360138,153332.54966498126
2020-04-15,1144349.1178314874,150076.407664276
2020-04-16,1173929.9272858417,150799.3417185842
2020-04-17,1212945.1490771265,154872.45797578417
2020-04-20,1185369.1593539396,152145.29211237756
2020-04-21,1139528.8095203114,147525.56717996896
2020-04-22,1151833.894404706,150799.3417185842
2020-04-23,1162585.3547225192,150787.5866933109
2020-04-24,1169150.7143317612,152891.73621723236
2020-04-27,1208702.3771731423,155095.80345597694
2020-04-28,1202391.9543674197,154378.74691430537
2020-04-29,1246501.840866517,158422.47560832204
2020-04-30,1208858.8846612663,156947.21993652234
2020-05-01,1188296.5899980378,152791.8185024093
2020-05-04,1199192.5997413814,153214.99941224823
2020-05-05,1211793.4355928325,154631.47995768138
2020-05-06,1261693.938001094,153579.4051957207
2020-05-07,1284649.126196532,155436.69918890274
2020-05-08,1309381.4300568046,158005.1722111197
2020-05-11,1315357.5008304806,158040.43728693965
2020-05-12,1294935.0860305366,154890.0905136941
2020-05-13,1280709.6421257674,152151.1696250142
2020-05-14,1291837.276366542,153967.3210297397
2020-05-15,1280192.587604559,154678.5000587746
2020-05-18,1376774.3938865908,159386.387680733
2020-05-19,1353062.7009496605,157752.4391677437
2020-05-20,1404360.212634537,160432.58493005708
2020-05-21,1398717.9586041905,159321.73504172981
2020-05-22,1400023.2678610103,159627.3656988357
2020-05-26,1424351.2417212275,161596.3324321142
2020-05-27,1457536.5049355945,164000.2351005049
2020-05-28,1449091.012832386,163694.60444339903
2020-05-29,1449309.9591076197,164423.4160103439
2020-06-01,1453158.6515569326,165087.57493828563
2020-06-02,1458719.0260693447,166457.03538262556
2020-06-03,1486653.3232029271,168672.85764664348
2020-06-04,1500128.7506332067,168226.16668625793
2020-06-05,1528922.0989966018,172540.26096156056
2020-06-08,1522411.6581721336,174626.7779475721
2020-06-09,1549152.915560149,173321.97014223528
2020-06-10,1575570.0298447856,172358.05806982433
2020-06-11,1520061.8311833332,162419.18420124555
2020-06-12,1535443.4153033549,164364.6408839774
2020-06-15,1566769.3395591099,165898.67168214364
2020-06-16,1586894.4616405927,169090.16104384576
2020-06-17,1593974.0724813987,168390.73704008415
2020-06-18,1591272.749245828,168455.38967908736
2020-06-19,1598271.4997656639,167491.4776066764
