rebalance_date,data_date,ticker,score,rank
2023-03-03,2023-03-03,BKR,0.566702,11
2023-03-03,2023-03-03,MSFT,0.56645,12
2023-03-03,2023-03-03,SYF,0.562553,13
2023-03-03,2023-03-03,KKR,0.558525,14
2023-03-03,2023-03-03,APO,0.556055,15
2023-03-10,2023-03-10,RJF,0.670348,1
2023-03-10,2023-03-10,BN,0.656092,2
2023-03-10,2023-03-10,CVS,0.651219,3
2023-03-10,2023-03-10,NFLX,0.620429,4
2023-03-10,2023-03-10,IBM,0.620356,5
2023-03-10,2023-03-10,COIN,0.617564,6
2023-03-10,2023-03-10,AMGN,0.607536,7
2023-03-10,2023-03-10,ABNB,0.597853,8
2023-03-10,2023-03-10,PFE,0.597253,9
2023-03-10,2023-03-10,CSCO,0.594752,10
2023-03-10,2023-03-10,WMT,0.589054,11
2023-03-10,2023-03-10,NVDA,0.582336,12
2023-03-10,2023-03-10,GM,0.580612,13
2023-03-10,2023-03-10,JNJ,0.579977,14
2023-03-10,2023-03-10,PG,0.579893,15
2023-03-17,2023-03-17,CVS,0.686492,1
2023-03-17,2023-03-17,NVDA,0.624343,2
2023-03-17,2023-03-17,BN,0.611563,3
2023-03-17,2023-03-17,SCHW,0.601301,4
2023-03-17,2023-03-17,HON,0.595957,5
2023-03-17,2023-03-17,NFLX,0.593351,6
2023-03-17,2023-03-17,KKR,0.590248,7
2023-03-17,2023-03-17,GM,0.589783,8
2023-03-17,2023-03-17,PG,0.585736,9
2023-03-17,2023-03-17,RJF,0.585343,10
2023-03-17,2023-03-17,IBM,0.583227,11
2023-03-17,2023-03-17,AMGN,0.575112,12
2023-03-17,2023-03-17,APO,0.5749,13
2023-03-17,2023-03-17,V,0.569202,14
2023-03-17,2023-03-17,PFE,0.568268,15
2023-03-24,2023-03-24,COST,0.626083,1
2023-03-24,2023-03-24,UAL,0.61528,2
2023-03-24,2023-03-24,SCHW,0.615211,3
2023-03-24,2023-03-24,CVS,0.609936,4
2023-03-24,2023-03-24,PG,0.606541,5
2023-03-24,2023-03-24,APO,0.602619,6
2023-03-24,2023-03-24,IBM,0.599378,7
2023-03-24,2023-03-24,SYF,0.592728,8
2023-03-24,2023-03-24,F,0.59133,9
2023-03-24,2023-03-24,RJF,0.59051,10
2023-03-24,2023-03-24,ORCL,0.588151,11
2023-03-24,2023-03-24,INTC,0.587732,12
2023-03-24,2023-03-24,BN,0.587675,13
2023-03-24,2023-03-24,T,0.576389,14
2023-03-24,2023-03-24,ABNB,0.575744,15
2023-03-31,2023-03-31,SCHW,0.675623,1
2023-03-31,2023-03-31,SYF,0.608243,2
2023-03-31,2023-03-31,IBM,0.600298,3
2023-03-31,2023-03-31,PG,0.593724,4
2023-03-31,2023-03-31,COST,0.590976,5
2023-03-31,2023-03-31,NFLX,0.585633,6
2023-03-31,2023-03-31,AMGN,0.582079,7
2023-03-31,2023-03-31,WMT,0.580044,8
2023-03-31,2023-03-31,F,0.579473,9
2023-03-31,2023-03-31,BN,0.579455,10
2023-03-31,2023-03-31,T,0.576726,11
2023-03-31,2023-03-31,BA,0.575608,12
2023-03-31,2023-03-31,CSCO,0.572509,13
2023-03-31,2023-03-31,RJF,0.57151,14
2023-03-31,2023-03-31,CVS,0.56975,15
2023-04-06,2023-04-06,SCHW,0.678845,1
2023-04-06,2023-04-06,PG,0.62013,2
2023-04-06,2023-04-06,JNJ,0.614058,3
2023-04-06,2023-04-06,AMGN,0.614018,4
2023-04-06,2023-04-06,SYF,0.608753,5
2023-04-06,2023-04-06,RJF,0.601277,6
2023-04-06,2023-04-06,NFLX,0.59901,7
2023-04-06,2023-04-06,UAL,0.590301,8
2023-04-06,2023-04-06,AAPL,0.587528,9
2023-04-06,2023-04-06,WMT,0.578889,10
2023-04-06,2023-04-06,CVS,0.577521,11
2023-04-06,2023-04-06,PFE,0.572715,12
2023-04-06,2023-04-06,IBM,0.571777,13
2023-04-06,2023-04-06,T,0.568487,14
2023-04-06,2023-04-06,COIN,0.566249,15
2023-04-14,2023-04-14,SCHW,0.691668,1
2023-04-14,2023-04-14,PG,0.623529,2
2023-04-14,2023-04-14,RJF,0.623385,3
2023-04-14,2023-04-14,BN,0.590961,4
2023-04-14,2023-04-14,NFLX,0.583983,5
2023-04-14,2023-04-14,KKR,0.581211,6
2023-04-14,2023-04-14,SYF,0.580662,7
2023-04-14,2023-04-14,BKR,0.577366,8
2023-04-14,2023-04-14,GM,0.576771,9
2023-04-14,2023-04-14,UAL,0.573753,10
2023-04-14,2023-04-14,IBKR,0.573059,11
2023-04-14,2023-04-14,CVS,0.572978,12
2023-04-14,2023-04-14,WMT,0.572666,13
2023-04-14,2023-04-14,ABNB,0.570711,14
2023-04-14,2023-04-14,HON,0.570581,15
2023-04-21,2023-04-21,COIN,0.709934,1
2023-04-21,2023-04-21,INTC,0.628318,2
2023-04-21,2023-04-21,ANET,0.620417,3
2023-04-21,2023-04-21,COST,0.602455,4
2023-04-21,2023-04-21,RJF,0.601876,5
2023-04-21,2023-04-21,BN,0.599128,6
2023-04-21,2023-04-21,GM,0.598267,7
2023-04-21,2023-04-21,NVDA,0.595851,8
2023-04-21,2023-04-21,AMD,0.594181,9
2023-04-21,2023-04-21,ORCL,0.588033,10
2023-04-21,2023-04-21,PG,0.580621,11
2023-04-21,2023-04-21,MELI,0.578299,12
2023-04-21,2023-04-21,APO,0.577234,13
2023-04-21,2023-04-21,PEP,0.576397,14
2023-04-21,2023-04-21,BKR,0.574722,15
2023-04-28,2023-04-28,COIN,0.749703,1
2023-04-28,2023-04-28,KDP,0.612084,2
2023-04-28,2023-04-28,COST,0.58065,3
2023-04-28,2023-04-28,GM,0.580562,4
2023-04-28,2023-04-28,NVDA,0.58029,5
2023-04-28,2023-04-28,ABNB,0.580078,6
2023-04-28,2023-04-28,INTC,0.574513,7
2023-04-28,2023-04-28,PEP,0.572234,8
2023-04-28,2023-04-28,ORCL,0.571948,9
2023-04-28,2023-04-28,AMGN,0.571647,10
2023-04-28,2023-04-28,IBM,0.56679,11
2023-04-28,2023-04-28,CVS,0.565954,12
2023-04-28,2023-04-28,ANET,0.564316,13
2023-04-28,2023-04-28,F,0.56395,14
2023-04-28,2023-04-28,UAL,0.563504,15
2023-05-05,2023-05-05,SCHW,0.637566,1
2023-05-05,2023-05-05,RJF,0.608039,2
2023-05-05,2023-05-05,CSCO,0.595334,3
2023-05-05,2023-05-05,SYF,0.586282,4
2023-05-05,2023-05-05,NVDA,0.581019,5
2023-05-05,2023-05-05,PEP,0.580808,6
2023-05-05,2023-05-05,ANET,0.580205,7
2023-05-05,2023-05-05,UAL,0.578244,8
2023-05-05,2023-05-05,IBM,0.577971,9
2023-05-05,2023-05-05,COST,0.576211,10
2023-05-05,2023-05-05,CVS,0.573594,11
2023-05-05,2023-05-05,GOOG,0.571088,12
2023-05-05,2023-05-05,ORCL,0.569604,13
2023-05-05,2023-05-05,WMT,0.566593,14
2023-05-05,2023-05-05,PG,0.562343,15
2023-05-12,2023-05-12,SCHW,0.722827,1
2023-05-12,2023-05-12,COIN,0.640964,2
2023-05-12,2023-05-12,RJF,0.619563,3
2023-05-12,2023-05-12,CSCO,0.604464,4
2023-05-12,2023-05-12,PEP,0.592829,5
2023-05-12,2023-05-12,NVDA,0.589575,6
2023-05-12,2023-05-12,CVS,0.587711,7
2023-05-12,2023-05-12,PFE,0.586551,8
2023-05-12,2023-05-12,KDP,0.581985,9
2023-05-12,2023-05-12,GM,0.577072,10
2023-05-12,2023-05-12,NFLX,0.574124,11
2023-05-12,2023-05-12,AMGN,0.57296,12
2023-05-12,2023-05-12,UAL,0.570183,13
2023-05-12,2023-05-12,ANET,0.567254,14
2023-05-12,2023-05-12,SYF,0.56552,15
2023-05-19,2023-05-19,SCHW,0.716556,1
2023-05-19,2023-05-19,NVDA,0.629002,2
2023-05-19,2023-05-19,RJF,0.619445,3
2023-05-19,2023-05-19,COIN,0.610921,4
2023-05-19,2023-05-19,PFE,0.596977,5
2023-05-19,2023-05-19,KKR,0.58529,6
2023-05-19,2023-05-19,NFLX,0.584714,7
2023-05-19,2023-05-19,GM,0.579914,8
2023-05-19,2023-05-19,PEP,0.577637,9
2023-05-19,2023-05-19,CVS,0.577364,10
2023-05-19,2023-05-19,AAPL,0.577286,11
2023-05-19,2023-05-19,BA,0.576721,12
2023-05-19,2023-05-19,WMT,0.574733,13
2023-05-19,2023-05-19,IBM,0.573753,14
2023-05-19,2023-05-19,AMGN,0.572837,15
2023-05-26,2023-05-26,SCHW,0.683056,1
2023-05-26,2023-05-26,RJF,0.660216,2
2023-05-26,2023-05-26,KO,0.628071,3
2023-05-26,2023-05-26,WMT,0.62563,4
2023-05-26,2023-05-26,COIN,0.620587,5
2023-05-26,2023-05-26,SYF,0.610355,6
2023-05-26,2023-05-26,AMGN,0.609207,7
2023-05-26,2023-05-26,PG,0.593978,8
2023-05-26,2023-05-26,KKR,0.588029,9
2023-05-26,2023-05-26,CVS,0.58345,10
2023-05-26,2023-05-26,GM,0.579864,11
2023-05-26,2023-05-26,UAL,0.579249,12
2023-05-26,2023-05-26,CSCO,0.578441,13
2023-05-26,2023-05-26,IBM,0.575796,14
2023-05-26,2023-05-26,COST,0.575577,15
2023-06-02,2023-06-02,SCHW,0.654572,1
2023-06-02,2023-06-02,RJF,0.639315,2
2023-06-02,2023-06-02,IBKR,0.625848,3
2023-06-02,2023-06-02,PG,0.618425,4
2023-06-02,2023-06-02,BKR,0.613327,5
2023-06-02,2023-06-02,GM,0.606539,6
2023-06-02,2023-06-02,COST,0.605885,7
2023-06-02,2023-06-02,SYF,0.600397,8
2023-06-02,2023-06-02,JNJ,0.592496,9
2023-06-02,2023-06-02,IBM,0.591452,10
2023-06-02,2023-06-02,AXP,0.582723,11
2023-06-02,2023-06-02,WMT,0.580332,12
2023-06-02,2023-06-02,KKR,0.575956,13
2023-06-02,2023-06-02,F,0.575809,14
2023-06-02,2023-06-02,T,0.572201,15
2023-06-09,2023-06-09,KO,0.633357,1
2023-06-09,2023-06-09,PG,0.630533,2
2023-06-09,2023-06-09,COIN,0.625827,3
2023-06-09,2023-06-09,RJF,0.603644,4
2023-06-09,2023-06-09,GM,0.602845,5
2023-06-09,2023-06-09,IBM,0.601622,6
2023-06-09,2023-06-09,NVDA,0.600342,7
2023-06-09,2023-06-09,ABNB,0.599685,8
2023-06-09,2023-06-09,BKR,0.596696,9
2023-06-09,2023-06-09,AMGN,0.593038,10
2023-06-09,2023-06-09,INTC,0.587961,11
2023-06-09,2023-06-09,CVS,0.58677,12
2023-06-09,2023-06-09,WMT,0.584322,13
2023-06-09,2023-06-09,FDX,0.582014,14
2023-06-09,2023-06-09,AXP,0.579424,15
2023-06-16,2023-06-16,PG,0.622827,1
2023-06-16,2023-06-16,NVDA,0.609614,2
2023-06-16,2023-06-16,AAPL,0.597773,3
2023-06-16,2023-06-16,COST,0.593875,4
2023-06-16,2023-06-16,PFE,0.574842,5
2023-06-16,2023-06-16,AMGN,0.574106,6
2023-06-16,2023-06-16,FDX,0.570981,7
2023-06-16,2023-06-16,ABNB,0.566499,8
2023-06-16,2023-06-16,WMT,0.566134,9
2023-06-16,2023-06-16,BN,0.56402,10
2023-06-16,2023-06-16,ANET,0.561266,11
2023-06-16,2023-06-16,PEP,0.556392,12
2023-06-16,2023-06-16,IBKR,0.553916,13
2023-06-16,2023-06-16,BKR,0.553305,14
2023-06-16,2023-06-16,HON,0.55243,15
2023-06-23,2023-06-23,NVDA,0.629215,1
2023-06-23,2023-06-23,AAPL,0.615685,2
2023-06-23,2023-06-23,PG,0.604673,3
2023-06-23,2023-06-23,IBM,0.588938,4
2023-06-23,2023-06-23,RJF,0.584099,5
2023-06-23,2023-06-23,ABNB,0.583076,6
2023-06-23,2023-06-23,V,0.579764,7
2023-06-23,2023-06-23,COST,0.5727,8
2023-06-23,2023-06-23,GE,0.572476,9
2023-06-23,2023-06-23,WMT,0.570569,10
2023-06-23,2023-06-23,HON,0.569667,11
2023-06-23,2023-06-23,ANET,0.568186,12
2023-06-23,2023-06-23,BKR,0.567217,13
2023-06-23,2023-06-23,MU,0.56316,14
2023-06-23,2023-06-23,GM,0.562514,15
2023-06-30,2023-06-30,PG,0.627748,1
2023-06-30,2023-06-30,COST,0.61989,2
2023-06-30,2023-06-30,IBM,0.599418,3
2023-06-30,2023-06-30,BKNG,0.584168,4
2023-06-30,2023-06-30,HON,0.583989,5
2023-06-30,2023-06-30,GE,0.576939,6
2023-06-30,2023-06-30,WMT,0.576759,7
2023-06-30,2023-06-30,BKR,0.575412,8
2023-06-30,2023-06-30,JNJ,0.571199,9
2023-06-30,2023-06-30,KO,0.570743,10
2023-06-30,2023-06-30,INTC,0.565556,11
2023-06-30,2023-06-30,V,0.563596,12
2023-06-30,2023-06-30,FDX,0.562461,13
2023-06-30,2023-06-30,AMGN,0.562453,14
2023-06-30,2023-06-30,GOOG,0.56195,15
2023-07-07,2023-07-07,PG,0.627319,1
2023-07-07,2023-07-07,INTC,0.59651,2
2023-07-07,2023-07-07,MU,0.595651,3
2023-07-07,2023-07-07,IBM,0.595112,4
2023-07-07,2023-07-07,COST,0.59118,5
2023-07-07,2023-07-07,ORCL,0.583787,6
2023-07-07,2023-07-07,NVDA,0.583681,7
2023-07-07,2023-07-07,PFE,0.574978,8
2023-07-07,2023-07-07,WMT,0.571463,9
2023-07-07,2023-07-07,HON,0.568208,10
2023-07-07,2023-07-07,KO,0.565878,11
2023-07-07,2023-07-07,AAPL,0.563977,12
2023-07-07,2023-07-07,BKNG,0.563273,13
2023-07-07,2023-07-07,GOOG,0.559281,14
2023-07-07,2023-07-07,BN,0.557566,15
2023-07-14,2023-07-14,PG,0.632475,1
2023-07-14,2023-07-14,COST,0.611119,2
2023-07-14,2023-07-14,IBM,0.588694,3
2023-07-14,2023-07-14,V,0.583887,4
2023-07-14,2023-07-14,MU,0.581611,5
2023-07-14,2023-07-14,GOOG,0.576171,6
2023-07-14,2023-07-14,BN,0.571493,7
2023-07-14,2023-07-14,INTC,0.569552,8
2023-07-14,2023-07-14,T,0.568256,9
2023-07-14,2023-07-14,WMT,0.566101,10
2023-07-14,2023-07-14,HON,0.564567,11
2023-07-14,2023-07-14,AAPL,0.561849,12
2023-07-14,2023-07-14,CVS,0.554497,13
2023-07-14,2023-07-14,CSCO,0.553516,14
2023-07-14,2023-07-14,BKNG,0.552979,15
2023-07-21,2023-07-21,COST,0.665018,1
2023-07-21,2023-07-21,PG,0.603367,2
2023-07-21,2023-07-21,F,0.5917,3
2023-07-21,2023-07-21,IBM,0.59073,4
2023-07-21,2023-07-21,ABNB,0.58573,5
2023-07-21,2023-07-21,BN,0.577324,6
2023-07-21,2023-07-21,MU,0.577041,7
2023-07-21,2023-07-21,INTC,0.571703,8
2023-07-21,2023-07-21,META,0.568806,9
2023-07-21,2023-07-21,WMT,0.564848,10
2023-07-21,2023-07-21,AMGN,0.559242,11
2023-07-21,2023-07-21,AAPL,0.558625,12
2023-07-21,2023-07-21,BKNG,0.555586,13
2023-07-21,2023-07-21,V,0.554504,14
2023-07-21,2023-07-21,IBKR,0.553882,15
2023-07-28,2023-07-28,CVS,0.586811,1
2023-07-28,2023-07-28,AMGN,0.582261,2
2023-07-28,2023-07-28,PG,0.581954,3
2023-07-28,2023-07-28,MELI,0.581029,4
2023-07-28,2023-07-28,IBKR,0.579466,5
2023-07-28,2023-07-28,BN,0.567859,6
2023-07-28,2023-07-28,ABNB,0.565167,7
2023-07-28,2023-07-28,AMD,0.563907,8
2023-07-28,2023-07-28,AAPL,0.561508,9
2023-07-28,2023-07-28,KDP,0.561276,10
2023-07-28,2023-07-28,GE,0.558751,11
2023-07-28,2023-07-28,CSCO,0.554514,12
2023-07-28,2023-07-28,COST,0.553926,13
2023-07-28,2023-07-28,NFLX,0.552756,14
2023-07-28,2023-07-28,IBM,0.552588,15
2023-08-04,2023-08-04,AAPL,0.617227,1
2023-08-04,2023-08-04,COST,0.596317,2
2023-08-04,2023-08-04,CRM,0.594532,3
2023-08-04,2023-08-04,HON,0.590966,4
2023-08-04,2023-08-04,NFLX,0.59025,5
2023-08-04,2023-08-04,RJF,0.571213,6
2023-08-04,2023-08-04,CSCO,0.568896,7
2023-08-04,2023-08-04,CVS,0.568289,8
2023-08-04,2023-08-04,AMGN,0.567445,9
2023-08-04,2023-08-04,MU,0.564866,10
2023-08-04,2023-08-04,GOOG,0.562133,11
2023-08-04,2023-08-04,WMT,0.559077,12
2023-08-04,2023-08-04,MELI,0.558426,13
2023-08-04,2023-08-04,AMD,0.558376,14
2023-08-04,2023-08-04,SYF,0.556925,15
2023-08-11,2023-08-11,COIN,0.675091,1
2023-08-11,2023-08-11,NVDA,0.659367,2
2023-08-11,2023-08-11,IBM,0.601324,3
2023-08-11,2023-08-11,PG,0.585754,4
2023-08-11,2023-08-11,GOOG,0.584243,5
2023-08-11,2023-08-11,WMT,0.579236,6
2023-08-11,2023-08-11,AAPL,0.578145,7
2023-08-11,2023-08-11,MELI,0.577784,8
2023-08-11,2023-08-11,ORCL,0.575899,9
2023-08-11,2023-08-11,CVS,0.573926,10
2023-08-11,2023-08-11,KDP,0.573563,11
2023-08-11,2023-08-11,COST,0.572725,12
2023-08-11,2023-08-11,JNJ,0.570616,13
2023-08-11,2023-08-11,APO,0.570551,14
2023-08-11,2023-08-11,GM,0.570216,15
2023-08-18,2023-08-18,COIN,0.706237,1
2023-08-18,2023-08-18,AAPL,0.65678,2
2023-08-18,2023-08-18,NVDA,0.628334,3
2023-08-18,2023-08-18,ABNB,0.62804,4
2023-08-18,2023-08-18,INTC,0.603302,5
2023-08-18,2023-08-18,IBM,0.601785,6
2023-08-18,2023-08-18,HON,0.591565,7
2023-08-18,2023-08-18,NFLX,0.584482,8
2023-08-18,2023-08-18,MSFT,0.583837,9
2023-08-18,2023-08-18,GOOG,0.583728,10
2023-08-18,2023-08-18,GM,0.583479,11
2023-08-18,2023-08-18,AXP,0.583168,12
2023-08-18,2023-08-18,AMGN,0.581235,13
2023-08-18,2023-08-18,MU,0.579125,14
2023-08-18,2023-08-18,APO,0.575776,15
2023-08-25,2023-08-25,COST,0.628411,1
2023-08-25,2023-08-25,COIN,0.609608,2
2023-08-25,2023-08-25,RJF,0.599608,3
2023-08-25,2023-08-25,BKNG,0.589273,4
2023-08-25,2023-08-25,AAPL,0.580829,5
2023-08-25,2023-08-25,NVDA,0.57997,6
2023-08-25,2023-08-25,GOOG,0.57409,7
2023-08-25,2023-08-25,IBM,0.571499,8
2023-08-25,2023-08-25,KDP,0.567035,9
2023-08-25,2023-08-25,MSFT,0.56651,10
2023-08-25,2023-08-25,WMT,0.566453,11
2023-08-25,2023-08-25,CVS,0.565994,12
2023-08-25,2023-08-25,NFLX,0.564115,13
2023-08-25,2023-08-25,BKR,0.564111,14
2023-08-25,2023-08-25,GM,0.564098,15
2023-09-01,2023-09-01,COST,0.648129,1
2023-09-01,2023-09-01,BN,0.591418,2
2023-09-01,2023-09-01,MSFT,0.588866,3
2023-09-01,2023-09-01,COIN,0.586754,4
2023-09-01,2023-09-01,RJF,0.584933,5
2023-09-01,2023-09-01,CVS,0.584718,6
2023-09-01,2023-09-01,BKNG,0.584271,7
2023-09-01,2023-09-01,MELI,0.582275,8
2023-09-01,2023-09-01,ABNB,0.58197,9
2023-09-01,2023-09-01,INTC,0.581695,10
2023-09-01,2023-09-01,META,0.579273,11
2023-09-01,2023-09-01,IBM,0.579056,12
2023-09-01,2023-09-01,AAPL,0.578134,13
2023-09-01,2023-09-01,CRM,0.577778,14
2023-09-01,2023-09-01,ORCL,0.577222,15
2023-09-08,2023-09-08,COST,0.62463,1
2023-09-08,2023-09-08,FDX,0.597942,2
2023-09-08,2023-09-08,GOOG,0.589466,3
2023-09-08,2023-09-08,MSFT,0.588789,4
2023-09-08,2023-09-08,MELI,0.588546,5
2023-09-08,2023-09-08,CVS,0.578874,6
2023-09-08,2023-09-08,BN,0.578252,7
2023-09-08,2023-09-08,IBM,0.577849,8
2023-09-08,2023-09-08,PFE,0.577617,9
2023-09-08,2023-09-08,NFLX,0.57646,10
2023-09-08,2023-09-08,RJF,0.574936,11
2023-09-08,2023-09-08,CRM,0.572715,12
2023-09-08,2023-09-08,KDP,0.571836,13
2023-09-08,2023-09-08,META,0.568731,14
2023-09-08,2023-09-08,GE,0.566678,15
2023-09-15,2023-09-15,COST,0.589384,1
2023-09-15,2023-09-15,IBM,0.588611,2
2023-09-15,2023-09-15,ABNB,0.585772,3
2023-09-15,2023-09-15,FDX,0.579279,4
2023-09-15,2023-09-15,COIN,0.579228,5
2023-09-15,2023-09-15,GOOG,0.576473,6
2023-09-15,2023-09-15,BA,0.575035,7
2023-09-15,2023-09-15,UAL,0.570623,8
2023-09-15,2023-09-15,BN,0.566956,9
2023-09-15,2023-09-15,CVS,0.561689,10
2023-09-15,2023-09-15,KDP,0.559927,11
2023-09-15,2023-09-15,RJF,0.551493,12
2023-09-22,2023-09-22,CSCO,0.653866,1
2023-09-22,2023-09-22,UAL,0.626935,2
2023-09-22,2023-09-22,COIN,0.626394,3
2023-09-22,2023-09-22,ANET,0.615855,4
2023-09-22,2023-09-22,V,0.614324,5
2023-09-22,2023-09-22,PFE,0.611691,6
2023-09-22,2023-09-22,COST,0.611525,7
2023-09-22,2023-09-22,INTC,0.604727,8
2023-09-22,2023-09-22,AMD,0.593656,9
2023-09-22,2023-09-22,NFLX,0.592489,10
2023-09-22,2023-09-22,CRM,0.581068,11
2023-09-22,2023-09-22,FDX,0.580538,12
2023-09-22,2023-09-22,MELI,0.580448,13
2023-09-22,2023-09-22,BA,0.58033,14
2023-09-22,2023-09-22,CVS,0.579353,15
2023-09-29,2023-09-29,ORCL,0.617541,1
2023-09-29,2023-09-29,INTC,0.612197,2
2023-09-29,2023-09-29,CRM,0.609619,3
2023-09-29,2023-09-29,IBM,0.604787,4
2023-09-29,2023-09-29,NVDA,0.60242,5
2023-09-29,2023-09-29,NFLX,0.597904,6
2023-09-29,2023-09-29,V,0.595448,7
2023-09-29,2023-09-29,ABNB,0.591768,8
2023-09-29,2023-09-29,WMT,0.587648,9
2023-09-29,2023-09-29,MSFT,0.587263,10
2023-09-29,2023-09-29,COST,0.586924,11
2023-09-29,2023-09-29,UAL,0.583307,12
2023-09-29,2023-09-29,COIN,0.582315,13
2023-09-29,2023-09-29,AVGO,0.579651,14
2023-09-29,2023-09-29,BA,0.574536,15
2023-10-06,2023-10-06,PEP,0.683653,1
2023-10-06,2023-10-06,KO,0.634046,2
2023-10-06,2023-10-06,ABNB,0.61552,3
2023-10-06,2023-10-06,PG,0.609996,4
2023-10-06,2023-10-06,GE,0.594975,5
2023-10-06,2023-10-06,IBM,0.592964,6
2023-10-06,2023-10-06,AVGO,0.592515,7
2023-10-06,2023-10-06,BKR,0.591212,8
2023-10-06,2023-10-06,COIN,0.590408,9
2023-10-06,2023-10-06,NFLX,0.589301,10
2023-10-06,2023-10-06,V,0.584882,11
2023-10-06,2023-10-06,NVDA,0.583983,12
2023-10-06,2023-10-06,AAPL,0.581863,13
2023-10-06,2023-10-06,WMT,0.579598,14
2023-10-06,2023-10-06,KDP,0.577457,15
2023-10-13,2023-10-13,COIN,0.654,1
2023-10-13,2023-10-13,UAL,0.637151,2
2023-10-13,2023-10-13,IBM,0.636684,3
2023-10-13,2023-10-13,KDP,0.620603,4
2023-10-13,2023-10-13,FDX,0.611311,5
2023-10-13,2023-10-13,KO,0.597779,6
2023-10-13,2023-10-13,NFLX,0.597512,7
2023-10-13,2023-10-13,PEP,0.592019,8
2023-10-13,2023-10-13,ABNB,0.589909,9
2023-10-13,2023-10-13,COST,0.585451,10
2023-10-13,2023-10-13,WMT,0.583551,11
2023-10-13,2023-10-13,GM,0.581383,12
2023-10-13,2023-10-13,CSCO,0.579298,13
2023-10-13,2023-10-13,AVGO,0.578174,14
2023-10-13,2023-10-13,RJF,0.575635,15
2023-10-20,2023-10-20,UAL,0.64587,1
2023-10-20,2023-10-20,ABNB,0.601498,2
2023-10-20,2023-10-20,PG,0.600341,3
2023-10-20,2023-10-20,AXP,0.599804,4
2023-10-20,2023-10-20,RJF,0.589795,5
2023-10-20,2023-10-20,BKNG,0.587008,6
2023-10-20,2023-10-20,COST,0.582766,7
2023-10-20,2023-10-20,SCHW,0.582459,8
2023-10-20,2023-10-20,GEF,0.575468,9
2023-10-20,2023-10-20,FDX,0.574682,10
2023-10-20,2023-10-20,GOOG,0.56893,11
2023-10-20,2023-10-20,AVGO,0.568447,12
2023-10-20,2023-10-20,PFE,0.568105,13
2023-10-20,2023-10-20,SYF,0.567277,14
2023-10-20,2023-10-20,KDP,0.567207,15
2023-10-27,2023-10-27,UAL,0.683432,1
2023-10-27,2023-10-27,JNJ,0.683011,2
2023-10-27,2023-10-27,COST,0.636713,3
2023-10-27,2023-10-27,GM,0.629179,4
2023-10-27,2023-10-27,FDX,0.621762,5
2023-10-27,2023-10-27,AAPL,0.608991,6
2023-10-27,2023-10-27,ORCL,0.604451,7
2023-10-27,2023-10-27,APO,0.603555,8
2023-10-27,2023-10-27,ABNB,0.602459,9
2023-10-27,2023-10-27,AXP,0.599495,10
2023-10-27,2023-10-27,CRM,0.596971,11
2023-10-27,2023-10-27,V,0.595985,12
2023-10-27,2023-10-27,CSCO,0.594044,13
2023-10-27,2023-10-27,PFE,0.591136,14
2023-10-27,2023-10-27,PG,0.589865,15
2023-11-03,2023-11-03,COST,0.644736,1
2023-11-03,2023-11-03,AXP,0.620498,2
2023-11-03,2023-11-03,PG,0.613434,3
2023-11-03,2023-11-03,V,0.607723,4
2023-11-03,2023-11-03,MELI,0.605526,5
2023-11-03,2023-11-03,AMD,0.602508,6
2023-11-03,2023-11-03,MSFT,0.600447,7
2023-11-03,2023-11-03,RJF,0.600444,8
2023-11-03,2023-11-03,ORCL,0.599635,9
2023-11-03,2023-11-03,CRM,0.595948,10
2023-11-03,2023-11-03,INTC,0.590859,11
2023-11-03,2023-11-03,SYF,0.590636,12
2023-11-03,2023-11-03,IBM,0.590465,13
2023-11-03,2023-11-03,HON,0.589814,14
2023-11-03,2023-11-03,BN,0.587471,15
2023-11-10,2023-11-10,COST,0.658051,1
2023-11-10,2023-11-10,JNJ,0.623742,2
2023-11-10,2023-11-10,F,0.620431,3
2023-11-10,2023-11-10,IBM,0.614487,4
2023-11-10,2023-11-10,ORCL,0.612623,5
2023-11-10,2023-11-10,AAPL,0.611103,6
2023-11-10,2023-11-10,UAL,0.608659,7
2023-11-10,2023-11-10,MELI,0.607807,8
2023-11-10,2023-11-10,BA,0.605291,9
2023-11-10,2023-11-10,NVDA,0.603989,10
2023-11-10,2023-11-10,RJF,0.596637,11
2023-11-10,2023-11-10,INTC,0.592838,12
2023-11-10,2023-11-10,FDX,0.590234,13
2023-11-10,2023-11-10,GOOG,0.589523,14
2023-11-10,2023-11-10,V,0.588546,15
2023-11-17,2023-11-17,UAL,0.636437,1
2023-11-17,2023-11-17,IBM,0.631029,2
2023-11-17,2023-11-17,COST,0.62525,3
2023-11-17,2023-11-17,V,0.612031,4
2023-11-17,2023-11-17,HON,0.606491,5
2023-11-17,2023-11-17,BA,0.600688,6
2023-11-17,2023-11-17,ORCL,0.597574,7
2023-11-17,2023-11-17,RJF,0.594564,8
2023-11-17,2023-11-17,CRM,0.590472,9
2023-11-17,2023-11-17,GE,0.589056,10
2023-11-17,2023-11-17,MELI,0.589052,11
2023-11-17,2023-11-17,F,0.584812,12
2023-11-17,2023-11-17,BKNG,0.584568,13
2023-11-17,2023-11-17,NVDA,0.583443,14
2023-11-17,2023-11-17,APO,0.58082,15
2023-11-24,2023-11-24,UAL,0.638601,1
2023-11-24,2023-11-24,JNJ,0.636179,2
2023-11-24,2023-11-24,COST,0.62346,3
